,tweet,class
64,"Woke up this morning with a temp of 38.2, cough and headache. Ordered a #covid test so fingers crossed it's only flu 😔 #feelingdown #mentalhealth #coronavirus",1
65,#feelingdown,1
66,"Is anyone else finding the amount of anti-lockdown, anti-NHS, anti-maskers, 'covid is a hoax'ers really disheartening? Why do we go to work and risk our own/our families health when so many people have this attitude? 😪🤧 #nursing #feelingdown",1
67,Japanese Proverb For When Feeling Down  https://t.co/rq88ZUMTAn #nihongojapanese #Japanese #Japan #japaneselesson #nihongo #wordoftheday #Studyingjapanese #learningjapanese #jlpt #japaneselanguage #japanesevocabulary #japaneseculture  #日本語 #japaneseproverb #feelingdown #proverb,1
68,Practical tips on how to get over negative events and overcome sadness - quickly. #happiness #sadness #feelingdown @happychecklist  https://t.co/gVbmxxoOK8,1
69,"My sister told me once to trust you, but why is it difficult for me to trust anyone? #feelingdown",1
70,#feelingdown,1
71,Also detest being lied and manipulated by someone whose draining me dry of my money and self-worth and doesn't want to take responsibility for their actions #feelingdown #NoMoreLies #SickandTired,1
72,"Releasing a new new book, as I'm doing today, after almost a year, when you have absolutely zero support can be incredibly demoralising, but my love of writing pushes me on in the hope that, somewhere, someone spots my newest book baby, &amp; gives it a go.  #writerslife #feelingdown",1
73,#FeelingDown #TwistToday #經典語錄 #名人語錄 #InspiringQuote  https://t.co/WzmUPSjeoY,1
74,such a great weekend w/family to get a call my brother got arrested for disorderly conduct.....some things never change!!! #SMDFH #FeelingDown,1
75,Make your own SUNSHINE #feelingdown #badweather #care #homecare  https://t.co/WW34E1DWgd,1
76,[ #FmablossomActivity Feeling Down ? 💕 ] 💖  #mentalhealth  #feelingdown #selfcare  #selflove  #love  https://t.co/3nOE6jEMD3,1
77,She in bed. With the depression. It be a faithful bitch...unfortunately. #asd #depression #anxiety #feelingdown,1
78,Nothing excites me anymore #feelingdown,1
79,"I honeslty don't know what I want to do with my life. I thought I did, but now I'm not sure if it's what I want.😞 #feelingdown",1
80,"Lonely is not being alone, it’s that feeling that no one cares. #Insecure #depression #feelingdown #HappyFridaynot",1
81,I've been used in respirators much more lately #pandemiclife #feelingdown,1
82,So tired of being sick @beautystylemama #beautystylemama #beautygirl #beautyblogger #canadianbeautyblogger #canadianlifestyleblogger #changingweathers #feelingdown #discoverunder10k❤️  https://t.co/bTtvAJOxcI,1
83,I'm so sick of feeling either nothing or miserable all the time. I just want something that makes me feel good. Just one damn thing. ☹️ #FeelingDown,1
84,I am so annoyed so many rejection letters over and over and over again.. smh #feelingdown #softwaredevelopment #latinocoder,1
85,Love just sucks at times.  #feelingdown,1
86,Teachers really said fuck it and made this Friday probably the worst day of school I’ll ever have. #feelingdown #NAV,1
87,I love waking up feeling down. I'm almost sick of dreaming. 😔 #FeelingDown,1
88,Really miss soapy boobs #feelingdown😔,1
89,"Really am happy seeing some of my friends able to buy their first properties and able to move on in this current time, but can I start getting a bit of good luck now?  A job is all im asking for... Please send positive vibes my way 🙏🏾😔  #feelingdown #struggling",1
90,I would love to know how to connect and find my people on social media. I don't know why it's so hard to grow. I don't know what else I need to do. #confused #feelingdown,1
91,#feelingdown?,1
92,In need of suggestions as to how I can ensure this is done properly as currently struggling - all recommendations welcome #selfcare #selfhelp #mentalhealth #mentalhealthmatters #gaymentalhealth #loneliness #sad #feelingdown😔  https://t.co/SdItSKEeM1,1
93,"Do you agree with these monthly moods of 2020?? Comment below an emoji for how you would describe how October is going so far. For us, it's 👻 #spookyseason #october #2020 #moods #2020sucks #faces #FacialExpression #months #halloween #feelingdown #covidhalloween #boo #scary  https://t.co/V8djfsm8Rk",1
94,playing with new magnetic lashes. #becausewhynot #makeup #feelingdown #meh  https://t.co/9dljyuXrlZ,1
95,"I caught wife aggro today, was looking at pc parts because I need to upgrade my motherboard/cpu/memory to start streaming again. Well, I won’t be streaming for a while longer or if I do it will be as a single. Not like I was ever a big time streamer anyways. #feelingdown",1
96,"Something isn’t right when it takes me longer to get to uni then how long my lecture actually is. Can everyone just start behaving and following the rules now please, so I can start to go to uni more than an hour a week!!! #MentalHealth #feelingdown",1
97,You learn more about someone at the endof a relationshipthan at the beginning;😢  #Feelingdown#Follow#have a nice day everyone,1
98,"Feeling like, something I'm gonna miss...😔😔 Is it a new beginning, or part of life!!  With great memories 🤗💕 #Feelingdown",1
99,i miss Obanai :( #feelingdown but ya obanai,1
0,"@nathaliejacoby1 Many different reasons, I like to feel very relaxed. It helps me sleep and helps anxiety. If you want this get an Indica",1
1,@r32nism0 The circles give me anxiety,1
2,"That overwhelming feeling when you realize just how blessed you are that you almost forget what anxiety and depression feels like... It's hard to put into words, but the love I felt this weekend is a really beautiful, powerful, and (in my estimation) rare thing.",1
3,"Get help with establishing a good test-taking routine, reducing your test anxiety, and creating a final review for your studies. 📝   Join AJ at this Monday’s speedy 45-minute workshop.   ▶️ Log on:  https://t.co/mvTcY5Qmto  #UWaterloo #studyabroad #studyincanada #educanada  https://t.co/uYa7kfR5Ke",1
4,My heart racing like I’m finna have an anxiety attack I’m tryna breathe I swear,1
5,"Sometimes I wonder if I’m good enough for someone once again. My self confidence has been great lately, but yesterday my anxiety creeped on me out of nowhere.",1
6,Anxiety now and cold sweats. Love it,1
7,"@Woolwichupdates good for planners?  https://t.co/Tec8inKVJ2 via @string   ... with lower cortisol levels, blood pressure, and pulse rate, as well as increased creativity and focus, better sleep, reduced depression and anxiety, higher pain tolerance, and even faster recovery .",1
8,Watching Sam and Ron’s relationship was INSANE back when I first watched this. But watching it NOW being the same age they were in that I’m having anxiety all over again,1
9,"@kevnimi the :/ face gives me so much anxiety so yeah i agree with the educate part so much,,, + dms can be a good way to inform them of what boundaries they might have overstepped",1
10,my anxiety is PEAKING rn #Golden by @Harry_Styles  #AMAsTNT #AMAs,1
11,"I am buying a house all by myself and starting a new job in a field I love, all while battling severe anxiety and depression during a pandemic.",1
12,"those 2 days where i thought the doctor had found a cure for my IBS were the best days of my life, until he rang me up to tell me that my multiple bloodtests had come back negative and I just needed to have less anxiety to make the IBS stop &gt;:(",1
13,I be like idc then throw up from anxiety,1
14,@etheralogy it’s like a really uncomfortable burning but it’s not that bad the anxiety was worse lol,1
15,Inknow it might seem silly but I just googled if my dog was happy. I’ve a bit anxious that she’s not since I had to put her on anxiety meds. But after reading this list I feel much better.  https://t.co/5FKAGue2Dq,1
16,"@mincapped @PetiteNicoco I’m depressed too, but I’ll be damn if I let my room turn into dumpster. Living like that would just make my depression and anxiety worse. Something else is going on here",1
17,"I have a combined number of 11,355 videos and pictures in my phone.   Just thinking about going through my gallery to purge is giving me anxiety.",1
18,We get separation anxiety 🤣,1
19,Here's a thing... all I want to do is see my family...and I am moving back to California in December...and I don't want to be alone on Thanksgiving...but my brain and my anxiety are telling me that it is best to be...and so I will wave to my friends from afar...and be fine,1
20,Hate when I can’t take my anxiety meds bc I need to study and stay up 😫,1
21,"@puprags Yep.  Whenever I go to NJ I get so nervous, for some reason.  Like, can you have other people pump your gas the wrong way?  I dunno, but it gives me a wee anxiety attack pulling up.",1
22,I just panic ordered a nacho party pack at Taco Bell...  Their new menu gives me anxiety. I don’t like change.   This is enough nachos for like 5 people,1
23,"Obsessing over Putin's pet POTUS is a health hazard bc he's a VILE VIRUS who says outrageous things to stay on the news, an attention-ADDICT who increases people's stress, anxiety, fear &amp; other evils. Thus, the need for THERAPEUTIC TEXT &amp; THERAPEUTIC MUSIC  https://t.co/ORhEX4IYVY",1
24,"@Danytheantto Oh my goodness Dan... this means a lot, especially since my anxiety has been acting up ;w; Thank you 🥺❤️",1
25,that moment when anxiety is playing  a scary movie in my head of something that could of happen but is not. im literally trying to write an essay and my anxiety is kicking my ass! im literally like fuck it ill take a damn D because i cant even focus its due at MIDNIGHT! #Anxiety,1
26,Thanks COVID-anxiety. Welcome back.,1
27,It’s giving me anxiety not everyone is on the same time stamp  https://t.co/0bKm0ybZfF,1
28,"@lovpcys basically, he was already having a rough day and chat was really really toxic. he has anxiety and during among us, he kept getting killed first andit was upsetting especially. other times, he was like joking around and the others just killed him for joking during meetings. (1/3)",1
29,"@Ygrene My hypothesis is that the boss expects you to do a normal week's worth of work in 2 days, so the anxiety grows exponentially 🥺",1
30,"hey mom and dad, next time you see me having an anxiety attack, do something instead of calling me dramatic 🥰",1
31,"""this is how u know if u have anxiety"" my anxiety: (/s)  https://t.co/cNYYD6Rpfe",1
32,"Watching Rosie go through this process is so anxiety inducing for me. I hate that she's going through so much stress, and there's nothing I can do to help her. I keep worrying that something's going to go wrong and I'm gonna lose her",1
33,I haven't hooped in months since an injury... maybe that's why my stress and anxiety at an all time high 😔 I need it again🏀,1
34,@coffeechloo charlisdonut commented on your post: She didnt do anytning wrong she didn’t vape it was an anxiety pen shut up anyways spread love💕,1
35,the packers give me anxiety and depression,1
36,@idode_k This gave me anxiety,1
37,The way my anxiety kicks in when the prof’s starting to call someone for recit... like don’t do that... not funny... i’m tryna space out here.,1
38,Tou com bueeee anxiety e tou nervoso,1
39,there's something about having an etsy shop that makes me feel so gd vulnerable &amp; i honestly don't know if i want to keep it. so much anxiety about what people think of my pieces &amp; my lack of marketing skills lmfao,1
40,"Anxiety attacccckkk. I admit, I watched the last segment of kmjs last night. Those are just predictions by mamu and jay costura. But the anxiety I had last January was exactly the same as what I felt last night.",1
41,"Already having mad anxiety about going to work tomorrow. Its a short week what the heck is my problem. I got this, push through, gotta get to your goals 4 more years. Thanks for reading, i do better if i write it down.  Idk",1
42,"I think my anxiety triumphed in the battle for my peace of mind. I no longer have the ability to fight it, nor do I want to if I'm being honest. It's just.. there, and it'll always be this bad. I need to come to terms with the fact that I will always be crippled and pained by it.",1
43,"Okay wow, this anxiety is worse that my usual anxiety 🥺 I don’t know what’s up tonight 🥺 I just want to cry 🙃 #TCMParty  https://t.co/UAZRh9AhtA",1
44,having anxiety is so bad. You cant live comfortably.,1
45,is it anxiety or is it rage idk,1
46,"@EllixFlowers Probably anxiety , I do the same thing sometimes",1
47,yung level of anxiety ko kapag RIZAL na :(((,1
48,"Extreme mental and physical pain cuffed with acute financial distress. All lives in great difficulty and danger. Distrainees as everything is being taken, lost or seized; now that all become crazy with anxiety, distracted and lost without hope, welcome to the ""New Normal""",1
49,"Seasonal depression, regular depression, anxiety and the 8th anniversary of losing my brother; life is crazy rollercoaster",1
50,for the last few weeks my anxiety has been manifesting itself as extreme nonstop nausea so that’s SUPER FUN,1
51,when your having anxiety attack and someone makes it even worse 😙,1
52,"can't sleep because of how much anxiety I feel in the pit of my stomach, I hate it here. at 2 am my brain instead of turning off definitively as it should, is more alive than ever &amp; drives me crazy.",1
